link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vnexpress.net/doi-song-cooking-cha-ca-chep-bach-hoa-4707251.html,Món Tết,Cách làm chả cá chép bách hoa,"Một món ăn đang gây chú ý trên mạng xã hội là gợi ý cho mâm cỗ cúng ông Táo với hình ảnh cá chép ngậm trăng đẹp mắt bởi lớp da vàng ươm kết hợp trứng muối bùi thơm, rau củ tươi mát, mộc nhĩ sần sật.",Bùi Thủy,85 phút,5-6 người,1.456 kcal,9,"['500 gr chả cá thác lác tươi', '300 gr giò sống', '100 gr thịt hun khói (jambon/ham)', '10 lòng đỏ trứng vịt muối', '50 gr đậu Hà Lan', '2 tai mộc nhĩ', '2 khuôn cá chép 400ml', 'Gia vị: Mắm, hạt tiêu, bột nghệ, rượu trắng, dầu mè, dầu màu điều', 'Hành phi, dầu hành phi']",[],[],"Thứ tư, 31/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mien-xao-long-me-ga-4706819.html,Món Tết,Cách làm miến xào lòng mề gà,"Miến dai mềm quyện với lòng gà sần sật, rau củ quả tươi giòn giúp đổi vị ngày Tết. Một vài mẹo dưới đây giúp món miến tơi sợi, thấm vị, không bị dính chùm hay vón cục.",Bùi Thủy,45 phút,3-4 người,1.405 kcal,11,"['2 bộ lòng gà (mề, lòng, tim, gan, tràng, trứng...)', '150 gr miến dong', '100 gr giá đỗ', '1 củ hành tây', '1/2 củ cà rốt', '1 tai mộc nhĩ', '2 quả trứng gà', '8 cái nấm hương', 'Hành khô, hành lá, rau mùi', 'Gia vị: Mắm, muối, mì chính, hạt tiêu, ớt (tùy chọn)', 'Dầu ăn, hành phi']",[],[],"Thứ ba, 30/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bong-bi-xao-thap-cam-kieu-bac-4705604.html,Món Tết,Cách làm bóng bì xào thập cẩm kiểu Bắc,"Bóng bì mềm thấm đều vị, thịt thăn và tôm ngọt mềm, rau củ quả tươi giòn. Đây là món ngon trong cỗ Tết miền Bắc truyền thống.",Bùi Thủy,65 phút,4-6 người,1.156 kcal,11,"['100 gr bóng bì thăn (1 miếng)', '150 gr thịt nạc thăn', '30 gr tôm khô', '30 gr quả đậu Hà Lan', '8 cánh nấm hương khô', '1 cái mộc nhĩ', '1/2 củ su hào', '1/2 củ cà rốt', '1/2 hoa lơ trắng', 'Hành khô, rau mùi, hành lá', 'Gia vị: Mắm, muối, mì chính, hạt tiêu, rượu trắng, gừng']",[],[],"Thứ sáu, 26/1/2024, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-canh-bong-tha-ha-noi-nau-theo-loi-xua-4703343.html,Món Tết,Cách làm canh bóng thả Hà Nội nấu theo lối xưa,"Bát canh bóng hài hòa sắc vị và hương với bóng bì mềm, nước dùng ngọt thanh, rau củ quả giòn, màu sắc tươi mới như bức tranh mùa xuân. Đây là một trong bốn món chính của cỗ Tết của người Hà Nội xưa.",Bùi Thủy,85 phút,4-6 người,1.157 kcal,12,"['100 gr bóng bì thăn', '150 gr thịt nạc thăn', '30 gr tôm khô', '30 gr quả đậu Hà Lan', '6 cánh nấm hương khô', '1 củ su hào', '1/2 củ cà rốt', '1/2 hoa lơ trắng', '1/2 hoa lơ xanh', 'Nước luộc gà', 'Gia vị: Mắm, muối, mì chính, rượu trắng, gừng', 'Rau mùi']",[],[],"Chủ nhật, 21/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mien-nau-long-me-ga-kieu-bac-bo-4703121.html,Món Tết,Cách làm miến nấu lòng mề gà kiểu Bắc Bộ,"Miến chín tới mềm mà vẫn dai, lòng mề gà vừa vị, mộc nhĩ giòn sần sật, trứng non bùi bùi... nước dùng ngọt thanh. Một món ăn đơn giản lại dễ chiều vị giác vào dịp Tết.",Bùi Thủy,75 phút,3 - 4 người,1.371 kcal,10,"['2 bộ lòng gà (mề, lòng, tràng, tim, tiết...)', '150 gr miến dong', '8 cánh nấm hương', '2 tai mộc nhĩ vừa', '1,5 lít nước dùng gà', '1 nắm hành hoa', '1/2 nắm rau mùi', 'Hành khô, hành phi (tùy chọn)', 'Gia vị: Mắm, muối, mì chính, hạt tiêu', 'Mỡ hoặc dầu ăn']",[],[],"Thứ bảy, 20/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-khau-nhuc-lang-son-4702792.html,Món Tết,Cách làm món khâu nhục Lạng Sơn,"Bát khâu nhục nóng hổi, tỏa hương thơm ngào ngạt. Khi ăn, thịt tan mềm trong miệng, quyện nhiều vị ngọt mềm bùi béo hấp dẫn. Đây là món đặc sản của người dân Lạng Sơn vào dịp Tết.",Bùi Thủy,420 phút,4-6 người,2.467 kcal,10,"['500 gr thịt ba chỉ cắt miếng vuông', '100 gr tàu soi (cải mén)', '50 gr đậu phụ thối', '25 g đạm tương', '25 gr quả mắc mật khô', '5 cái nấm hương', '1 tai mộc nhĩ', 'Gia vị: Rượu gừng, hắc xì dầu, đường, mật ong, hạt tiêu, bột ngô, giấm, tỏi, ớt', 'Hoa hồi, gừng, mẩu quế để luộc thịt khi sơ chế', 'Dầu ăn']",[],[],"Thứ sáu, 19/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-gio-xao-truyen-thong-kieu-bac-4702275.html,Món Tết,Cách làm giò xào truyền thống kiểu Bắc,"Giò xào trắng giòn sần sật từ tai, ngậy từ má, hồng nhạt từ thịt chân giò, đen óng từ mộc nhĩ, lấm tấm hạt tiêu the cay. Đây là món ngon thường thấy trong cỗ Tết cổ truyền miền Bắc.",Bùi Thủy,75 phút,6-8 người,3.082 kcal,8,"['1 cái tai lợn (400 gr)', '1/2 cái má lợn (500 gr)', '1/2 thịt chân giò (400 gr)', '30 gr mộc nhĩ khô', '2 củ hành khô', 'Lá chuối bánh tẻ hoặc khuôn giò', 'Lạt giang mỏng', 'Gia vị: Nước mắm cốt, mì chính, hạt tiêu bắc giã dập']",[],[],"Thứ năm, 18/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-xoi-vo-chuan-vi-ha-noi-4701927.html,Món Tết,Cách làm xôi vò chuẩn vị Hà Nội,"Xôi vò được ví là đỉnh cao ẩm thực Tràng An chỉ có vào dịp Tết. Sự cầu kỳ, tỉ mỉ làm nên những hạt 'kim bao ngân' (vàng bọc bạc) bùi thơm mà ai thưởng thức đều nhớ mãi.",Bùi Thủy,120 phút,6-8 người,1.889 kcal,6,"['600 gr gạo nếp cái hoa vàng', '300 gr đỗ xanh', 'Gia vị: Đường, muối, mỡ gà', 'Xửng hoặc chõ đồ xôi', 'Cối chày giã', 'Khăn xô']",[],[],"Thứ tư, 17/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-muc-nau-roi-4701038.html,Món Tết,Cách làm mực nấu rối - món ngon Tết xưa Hà Nội,"Bát mực nấu rối đẹp như bông hoa ngũ sắc với mực nâu đỏ, trứng gà vàng ươm, su hào xanh giòn, cà rốt cam đỏ, giò lụa trắng thơm. Đây là món đặc trưng trong mâm cỗ chiều 30 Tết xưa của người Hà Nội.",Bùi Thủy,70 phút,3-4 người,986 kcal,7,"['1 con mực khô to (100 gr)', '150 gr giò lụa', '2 quả trứng gà ta', '1 củ su hào', '1 củ cà rốt nhỏ', 'Nước dùng gà, mỡ gà, hành khô', 'Gia vị: Mắm, muối, đường, hạt tiêu']",[],[],"Thứ ba, 16/1/2024, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ga-no-muoi-hot-4700420.html,Món Tết,Cách làm gà nổ muối hột,"Với nguyên liệu và cách làm đơn giản, gà nổ muối hột da vàng ươm, thịt mọng nước, dậy hương thơm từ sả, gừng, lá chanh giúp thực đơn ngày Tết thêm phong phú.",Bùi Thủy,50 phút,4-5 người,2.541 kcal,10,"['1 con gà ta (1,2 - 1,4 kg)', '8 củ sả', '4 quả ớt', '1 - 1,5 bát muối hạt', '1 củ hành tây', '1 nắm lá chanh', '1 nhánh gừng', '1 bó rau răm', 'Gia vị: Muối, mắm, đường, hạt nêm, hạt tiêu, bột nghệ', 'Nồi đất hoặc nồi đế dày']",[],[],"Thứ bảy, 13/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-cach-nau-thit-dong-kieu-truyen-thong-4698398.html,Món Tết,Cách nấu thịt đông kiểu truyền thống,"Bát thịt đông trong veo, khi ăn cảm nhận thịt mềm thấm vị, phần nước trong như thạch tan dần ra cuốn vị. Đây là món ngon không thể thiếu vào mỗi dịp Tết cổ truyền.",Bùi Thủy,70 phút,6-8 người,2.968 kcal,4,"['1 kg thịt chân giò', '300 gr bì thăn', '100 gr mộc nhĩ', 'Gia vị: Muối hạt, nước mắm ngon, hạt tiêu, mì chính (tùy chọn), hành khô']",[],[],"Thứ hai, 8/1/2024, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-mien-xao-thap-cam-4564834.html,Món Tết,Cách làm miến xào thập cẩm ngon mà dễ làm,"Tận dụng các nguyên liệu còn dư sau Tết, món miến xào mềm dai, rau củ quả giòn được nhiều người yêu thích, lại giàu giá trị dinh dưỡng.",Bùi Thủy,30 phút,3-4 người,1.356 kcal,12,"['2 nắm miến (200 gr)', '100 gr thịt nạc thăn', '100 gr giò lụa', 'Lòng mề gà còn dư', '2 quả trứng gà', 'Mộc nhĩ, nấm hương', '1 củ hành tây', '1/2 củ su hào', '1/2 củ cà rốt', 'Hành khô, hành lá, rau mùi, ớt', 'Gia vị: Mắm, muối, hạt nêm, hạt tiêu', 'Dầu ăn']",[],[],"Thứ hai, 30/1/2023, 18:38 (GMT+7)"
https://vnexpress.net/doi-song-cooking-goi-cuon-thap-cam-4564379.html,,,,,,,,,,,,
https://vnexpress.net/doi-song-cooking-ga-bop-hanh-ram-4564162.html,Món Tết,Cách làm gà bóp hành răm kiểu miền Trung,"Tận dụng gà luộc dư, thêm chút nguyên liệu sẵn có, món gà bóp hành đưa miệng, giải ngán hiệu quả. Đây là món ăn truyền thống vào dịp lễ Tết của người dân miền Trung.",Bùi Thủy,40 phút,4-5 người,635 kcal,6,"['1/2 gà ta', '1 củ hành tây', '1/2 củ cà rốt, giá đỗ (tùy chọn)', 'Rau thơm: rau răm, hành lá, lá chanh', 'Gia vị: muối, hạt tiêu, mì chính, ớt bột, ớt tươi, chanh, đường (tùy chọn)', 'Lạc rang giã dập, vừng rang (tùy chọn)']",[],[],"Thứ bảy, 28/1/2023, 16:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-goi-ngu-sac-tu-thit-ga-thua-dip-tet-4563780.html,Món Tết,Cách làm gỏi ngũ sắc từ thịt gà thừa dịp Tết,"Đĩa nộm khô ráo, thịt gà trắng thơm, đậm vị, rau củ quả giòn xen kẽ sắc xanh, cam, tím, trắng bắt mắt. Khi ăn cảm nhận vị chua ngọt mặn hài hòa, đưa miệng. Một món ăn tận dụng gà luộc dư giúp cân bằng vị cho ngày Tết.",Bùi Thủy,30 phút,4-6 người,875 kcal,9,"['1/2 con gà luộc dư', '2 quả dưa chuột', '1/2 củ cả rốt', '1/2 củ đậu', '1/4 quả đu đủ', '1/4 bắp cải tím', 'Gia vị: mắm, muối, đường, chanh, tỏi, ớt, hạt tiêu', 'Rau gia vị: Rau răm, rau húng, rau mùi, kinh giới (tùy chọn)', 'Lạc rang giã dập, hành khô phi']",[],[],"Thứ sáu, 27/1/2023, 15:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-be-hap-gung-sa-giai-ngan-ngay-tet-4563010.html,Món Tết,Cách làm bê hấp gừng sả giải ngán ngày Tết,"Thịt bê mềm ngọt, mọng nước, dậy mùi thơm của gừng sả. Khi ăn cuốn cùng rau củ quả tươi giòn, chấm tương bần rất tròn vị. Đây là món ăn giúp giải ngán ngày Tết.",Bùi Thủy,40 phút,4-5 người,913 kcal,6,"['400 gr thịt bê', '4 - 6 nhánh sả', '1 nhánh gừng', 'Rau củ quả ăn kèm: Chuối xanh, dưa chuột, cà rốt, dứa (thơm), khế xanh, rau sống', 'Gia vị: Tương bần, đường, bột canh (muối), mì chính, hạt nêm, hạt tiêu, ớt (tùy chọn)', 'Vừng trắng rang']",[],[],"Thứ năm, 26/1/2023, 10:25 (GMT+7)"
https://vnexpress.net/doi-song-cooking-hanh-nhan-xao-4562620.html,Món Tết,Cách làm hạnh nhân xào - vị Tết Hà Nội xưa,"Tận dụng 'đầu thừa' rau củ quả phụ nữ Hà Nội xưa đã biến tấu thành món ăn đa dạng sắc màu, thanh mát, giòn ngon giúp cân bằng vị trong mâm cỗ Tết.",Bùi Thủy,35 phút,4-5 người,1.323 kcal,10,"['100 gr hạnh nhân (hoặc hạt điều, lạc rang)', '1/2 củ su hào', '1/2 củ đậu', '1/2 củ cà rốt', '1/2 chén đậu Hà Lan', '1/2 củ hành tây', '150 gr thịt thăn gà', '100 gr giò lụa', 'Gia vị: mắm, muối, hạt nêm, hạt tiêu, hành khô', 'Dầu ăn']",[],[],"Thứ hai, 23/1/2023, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bo-cuon-cai-xanh-4561164.html,Món Tết,Cách làm bò cuốn cải xanh giải ngán ngày Tết,"Thịt bò ngọt mềm kết hợp với vị cải xanh the cay, rau củ quả giòn, chấm với sốt mù tạt thơm thơm hăng hăng kích thích vị giác. Đây là món ngon được nhiều người yêu thích giúp giải ngán ngày Tết.",Bùi Thủy,45 phút,3-4 người,958 kcal,9,"['500 gr thịt thăn bò', '1 bó lá cải xanh', '1 củ cà rốt', '1 - 2 quả dưa chuột', '1/2 quả dứa', '1 bó hành lá, tía tô', 'Tỏi', 'Gia vị: Dầu hào, xì dầu, đường, mù tạt, hạt tiêu, tương ớt, tương cà, chanh', 'Dầu ăn']",[],[],"Thứ ba, 17/1/2023, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-thit-kho-mang-kho-4560595.html,,Cách làm thịt kho măng khô- món ngon Tết miền Trung,"Thịt giữ nguyên miếng, ngả màu cánh gián đẹp mắt, măng dai giòn, thấm trọn vị ngọt ngon từ thịt. Đây là món ăn truyền thống trong dịp lễ Tết của nhiều gia đình miền Trung.",Bùi Thủy,75 phút,6-8 người,3.043 kcal,8,"['1 kg thịt ba chỉ (hoặc vai sấn)', '500 gr măng khô', 'Trứng gà hoặc trứng cút (tùy chọn)', '4 tép tỏi', '2 củ hành khô', '4 quả ớt khô (tùy chọn)', 'Hành lá', 'Gia vị: Mắm, muối, đường, hạt nêm, hạt tiêu']",[],[],"Thứ hai, 16/1/2023, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-cha-phuong-4560287.html,Món Tết,Cách làm chả phượng - món tiến vua ngày Tết cung đình Huế,Chả phượng cùng với nem công là món ăn đứng đầu hàng bát trân (8 quý hiếm) khi tiến vua của cung đình Huế ngày xưa.,Bùi Thủy,45 phút,4-6 người,1.475 kcal,8,"['500 gr giò sống', '5 quả trứng gà', '1 củ cà rốt', '1 nắm đậu cove hoặc đậu que', '1 thìa canh bột năng', 'Lá rong biển (hoặc mộc nhĩ)', 'Gia vị: Hạt nêm, hạt tiêu', 'Rau thơm, hành tây, cà rốt tỉa đầu chim phượng']",[],[],"Chủ nhật, 15/1/2023, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nom-tai-heo-dua-chuot-4560055.html,Món Tết,Cách làm nộm tai heo dưa chuột giải ngán ngày Tết,"Tai lợn sần sật, dưa chuột giòn tươi, thanh mát, vị chua ngọt dịu dễ ăn và cân bằng vị cho thực đơn mâm cỗ ngày Tết.",Bùi Thủy,45 phút,4-5 người,799 kcal,8,"['1/2 cái tai hẹo (lợn) (250 gr)', '2 quả dưa chuột', '1/2 củ cà rốt', '1/2 củ hành tây', '50 gr giá đỗ', 'Chanh, tỏi, ớt, rau thơm', 'Gia vị: Mắm, muối, đường, hạt tiêu', 'Lạc rang giã dập']",[],[],"Thứ bảy, 14/1/2023, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-bo-nuong-kim-tien-4559672.html,Món Tết,Cách làm bò nướng kim tiền - món cổ truyền Tết xưa Hà Nội,"Từng miếng bò tròn xoe bên trong cuộn lạp sườn, mỡ phần, gan lợn tựa như đồng tiền kim loại cổ, biểu trưng ước vọng năm mới sung túc. Đây là món ăn cổ được ưu ái trong cỗ ngày Tết người Hà Nội xưa.",Bùi Thủy,45 phút,4-6 người,2.372 kcal,8,"['400 gr thịt thăn bò', '4 cái lạp sườn', '150 gr mỡ phần', '150 gr gan lợn', 'Hành khô, tỏi (hoặc bột hành, bột tỏi)', 'Gia vị: Mắm, hạt nêm, đường, hạt tiêu', 'Ăn kèm rau sống, dưa chuột, cà chua', 'Dầu ăn']",[],[],"Thứ sáu, 13/1/2023, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-ga-u-muoi-hoa-tieu-4559330.html,Món Tết,Cách làm gà ủ muối hoa tiêu - món hot cho ngày Tết,"Gà da giòn vàng, khi ăn thịt màu hồng đào mềm ngọt, mọng nước, vị vừa vặn. Đây là một trong những món ăn được nhiều người yêu thích vào dịp lễ Tết.",Bùi Thủy,90 phút,8-10 người,2.280 kcal,16,"['2 con gà ri', '1 thìa canh hoa tiêu đỏ Tứ Xuyên', '10 quả ớt khô', '6 củ hành khô', '6 lá nguyệt quế', '6 lá chanh', '2 nhánh gừng', '2 thanh quế', 'Hoa hồi (tùy chọn)', '1 thìa canh hạt dành dành hoặc bột nghệ (tạo màu vàng)', '1 nhánh nghệ', '1 thìa cà phê hạt tiêu', 'Vỏ quýt (tùy chọn)', 'Gia vị ướp: Muối hạt, muối đỏ, đường, hạt nêm', 'Hỗn hộp nước chấm: Tắc (quất), đường, sữa đặc, muối, ớt, hạt tiêu', 'Nồi to để ủ gà']",[],[],"Thứ năm, 12/1/2023, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-tre-hue-4558786.html,Món Tết,Cách làm tré Huế - đặc sản cố đô vào dịp Tết,"Tré ngả màu hồng nhạt, khi ăn có vị giòn sần sật, bùi béo, chua nhẹ lên men từ thịt, chút the cay từ ớt, thơm mùi riềng. Món ăn này được nhiều người miền Trung yêu thích nhâm nhi vào dịp Tết.",Bùi Thủy,55 phút,6-8 người,1.860 kcal,8,"['1 kg thịt lợn (gồm tai lợn, ba chỉ, mũi lợn, da)', '4 củ tỏi', '2 nhánh riềng bánh tẻ', 'Gạo rang thính, mè trắng rang', 'Lá ổi', 'Gia vị: Muối, đường, mì chính, ớt bột, hạt tiêu', 'Hũ/lọ đựng', 'Hành khô, gừng để sơ chế']",[],[],"Thứ tư, 11/1/2023, 19:00 (GMT+7)"
